0.24250706,0.23748368,0.2474075,0.24893606,0.24603366,0.24048433,0.24789263,0.24160023,0.24043649,0.24342631
0.29160962,0.27471471,0.29254413,0.30451532,0.27600449,0.28869275,0.296754,0.27571981,0.29378098,0.28126514
0.38727939,0.44035731,0.56475065,0.46951645,0.3539769,0.55660483,0.48886959,0.56064918,0.43009767,0.55910227
0.59010544,0.62905163,0.63646017,0.62397257,0.58934367,0.58753932,0.60255738,0.63130359,0.59719112,0.60276841
0.49424806,0.51984757,0.52397962,0.51996737,0.48576083,0.48119344,0.49264439,0.48081955,0.4870852,0.49593094
0.52957504,0.53673477,0.5477995,0.54055416,0.53446765,0.51239959,0.52619999,0.50892435,0.55177156,0.51046572
0.50483651,0.52465759,0.54346177,0.53575698,0.50131633,0.50518163,0.51586124,0.51494618,0.51223813,0.53388994
